label,buy_age,start_mileage,most_recently_amount,year_station_costmoney,industry,sr_area,sales_city_lvname,month_income,marital_status,is_insaic_insur,system,cust_sex
0,32.0,31045,176.0,176.0,,,一线城市,25000－29999元,已婚,否,,0
0,41.5,0,341.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,28.2,4852,494.0,494.0,,,四线城市,3000－5999元,已婚,否,,0
0,37.9,20054,470.0,470.0,,,二线城市,10000－14999元,已婚,否,,0
0,30.6,0,1274.0,4389.0,,售后咨询,一线城市,15000－19999元,已婚,否,,1
0,37.6,0,2777.0,0.0,,服务争议,二线城市,3000－5999元,已婚,否,,1
0,30.8,57536,2928.0,0.0,,,五线城市,10000－14999元,已婚,否,,0
0,47.8,14077,1052.0,6126.0,,,一线城市,25000－29999元,已婚,否,android,1
0,25.0,11417,0.0,600.0,,售后咨询,二线城市,10000－14999元,已婚,否,ios,1
0,40.7,0,994.0,8803.0,,零星问题,四线城市,3000－5999元,已婚,否,,1
0,40.2,5288,1486.0,0.0,,售后咨询,二线城市,10000－14999元,已婚,否,,1
0,34.6,11439,0.0,492.0,,,四线城市,10000－14999元,已婚,否,,1
0,48.5,18421,358.0,1541.0,,,三线城市,15000－19999元,已婚,否,,1
0,34.5,13783,4887.0,4889.0,,,一线城市,3000－5999元,已婚,否,,1
0,33.8,35000,0.0,6828.0,,售后咨询,一线城市,10000－14999元,已婚,是,,1
0,35.4,13763,790.0,790.0,,,三线城市,6000－9999元,已婚,否,,1
0,32.5,170617,956.0,3966.0,,,二线城市,10000－14999元,已婚,是,,1
0,39.6,64700,80.0,80.0,,,三线城市,15000－19999元,已婚,否,,1
0,25.0,131272,101.0,101.0,,,二线城市,10000－14999元,已婚,否,,0
0,45.2,43500,1196.0,1196.0,,售后咨询,一线城市,10000－14999元,已婚,是,,1
0,49.7,0,3143.0,3143.0,,,一线城市,6000－9999元,已婚,否,,1
0,35.1,13238,1462.0,14895.0,,,三线城市,3000－5999元,已婚,是,,1
0,29.2,0,245.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
0,27.3,0,1229.0,0.0,,售后咨询,一线城市,10000－14999元,未婚,否,,1
0,24.7,0,17.0,0.0,,,三线城市,10000－14999元,已婚,否,,1
0,22.1,0,1347.82,1347.82,,,四线城市,10000－14999元,未婚,否,,1
0,34.9,0,813.0,2553.0,,售后咨询,四线城市,3000－5999元,已婚,否,,1
0,39.2,13156,3100.0,10240.0,,,一线城市,15000－19999元,已婚,否,,1
0,53.5,0,450.0,1750.0,,,四线城市,10000－14999元,已婚,否,,1
0,49.5,19620,1.0,1.0,,,二线城市,20000－24999元,已婚,是,,1
0,23.2,41630,280.0,0.0,,售后咨询,一线城市,20000－24999元,已婚,否,,1
0,24.4,14642,1166.0,1166.0,,,一线城市,6000－9999元,未婚,否,,1
0,29.5,31337,1.0,0.0,,,二线城市,,,否,,1
0,37.9,94454,10.0,10.0,,,三线城市,6000－9999元,已婚,否,,0
0,47.9,0,1869.0,1869.0,,,四线城市,6000－9999元,已婚,是,,1
0,37.4,0,1082.0,1082.0,,,三线城市,10000－14999元,已婚,否,,0
0,29.8,63955,100.0,856.0,,,一线城市,15000－19999元,已婚,否,,1
0,35.8,118497,2600.2,0.0,,,一线城市,25000－29999元,已婚,否,,1
0,47.6,19786,15493.12,0.0,,售后咨询,一线城市,15000－19999元,已婚,否,,1
0,43.2,55229,0.0,0.0,,售后咨询,二线城市,15000－19999元,已婚,否,,1
0,30.4,6104,25134.87,0.0,,,一线城市,15000－19999元,已婚,否,,1
0,35.2,41045,3761.0,8572.0,,售后咨询,二线城市,10000－14999元,已婚,否,,1
0,26.7,0,1053.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,29.6,61869,1824.0,0.0,,服务争议,一线城市,15000－19999元,已婚,否,,1
0,47.4,10334,2364.0,2364.0,,,三线城市,,,否,,1
0,27.7,91772,507.0,0.0,,,三线城市,6000－9999元,已婚,否,,1
0,21.5,0,955.0,16267.0,,,三线城市,6000－9999元,已婚,否,,0
0,43.6,6344,170.0,170.0,,服务争议,二线城市,6000－9999元,已婚,否,ios,0
0,40.4,82018,100.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
0,19.8,0,1.0,1.0,,售后咨询,三线城市,6000－9999元,未婚,否,ios,1
0,48.5,19262,4000.07,4226.07,,售后咨询,二线城市,10000－14999元,已婚,否,,1
0,44.6,39855,156.0,156.0,,,二线城市,3000－5999元,已婚,否,,1
0,43.3,75528,618.0,618.0,,售后咨询,三线城市,6000－9999元,已婚,否,,1
0,34.5,49780,2000.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,29.6,9101,426.0,2338.0,,,一线城市,6000－9999元,已婚,否,,1
0,20.5,0,3000.0,3000.0,,售后咨询,五线城市,,,否,,1
0,54.0,52862,363.0,363.0,,,二线城市,10000－14999元,已婚,否,,1
0,35.3,33955,1807.0,2325.0,,道路救援,一线城市,6000－9999元,已婚,否,,1
0,57.1,0,1677.0,1677.0,,售后咨询,一线城市,10000－14999元,已婚,是,,1
0,22.5,0,4877.37,0.0,,售后咨询,四线城市,10000－14999元,已婚,否,,1
0,47.1,36956,12327.38,28772.85,,,二线城市,30000－50000元,已婚,否,,0
0,47.5,33643,682.0,0.0,,,二线城市,10000－14999元,已婚,否,,1
0,33.6,20118,33.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,47.2,0,5700.0,8649.0,,道路救援,三线城市,3000－5999元,已婚,是,,1
0,33.0,0,932.0,1631.0,,,二线城市,3000－5999元,已婚,否,,1
0,31.1,34760,1.0,0.0,,,五线城市,3000－5999元,已婚,否,,1
0,46.9,105109,0.0,0.0,,售后咨询,一线城市,30000－50000元,已婚,否,,1
0,27.9,4449,5.0,5.0,,,二线城市,10000－14999元,已婚,否,,1
0,42.9,9800,162.0,3162.0,,,三线城市,10000－14999元,已婚,否,,1
0,34.8,101814,5.0,5.0,,,五线城市,3000－5999元,已婚,否,,0
0,54.1,151023,1132.0,1132.0,,,二线城市,25000－29999元,已婚,否,,1
0,40.5,80780,585.0,585.0,,,三线城市,10000－14999元,已婚,否,,1
0,36.8,0,1087.0,1087.0,,,二线城市,6000－9999元,已婚,否,android,0
0,46.4,17742,150.0,150.0,,,三线城市,20000－24999元,已婚,是,,1
0,48.6,36908,4078.0,4180.0,,,一线城市,6000－9999元,已婚,否,,1
0,46.8,87472,934.0,0.0,,,三线城市,10000－14999元,已婚,否,,1
0,49.5,0,943.0,943.0,,,三线城市,10000－14999元,已婚,否,,1
0,31.6,12764,210.0,210.0,,,四线城市,10000－14999元,已婚,否,,0
0,36.7,123757,283.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
0,42.9,12978,801.0,801.0,,,四线城市,6000－9999元,已婚,否,,1
0,27.5,15623,1.0,1.0,,,五线城市,15000－19999元,已婚,否,,0
0,24.3,51800,1.0,1.0,,售后咨询,四线城市,15000－19999元,已婚,否,,1
0,44.6,0,12.0,12.0,,售后咨询,二线城市,15000－19999元,已婚,否,,0
0,37.7,0,160.0,160.0,,,二线城市,6000－9999元,已婚,否,,1
0,34.2,109520,711.0,0.0,,,三线城市,50000元以上,已婚,否,,0
0,29.9,59548,3472.0,14847.0,,,二线城市,15000－19999元,已婚,否,,1
0,28.7,0,0.0,2064.0,,,一线城市,10000－14999元,已婚,是,,1
0,37.6,0,330.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
0,40.7,14546,260.0,0.0,,,二线城市,10000－14999元,已婚,是,,1
0,49.2,13527,114.0,114.0,,,一线城市,15000－19999元,已婚,否,,1
0,36.2,0,243.0,243.0,,售后咨询,三线城市,10000－14999元,已婚,否,,1
0,12.7,31565,1.0,0.0,,,一线城市,25000－29999元,已婚,否,,1
0,39.9,0,4590.0,4590.0,,,二线城市,20000－24999元,已婚,否,,1
0,31.6,39014,2935.0,5041.0,,道路救援,四线城市,25000－29999元,未婚,是,,0
0,40.4,3707,1710.0,4472.0,,,二线城市,10000－14999元,已婚,否,android,1
0,44.1,37170,1488.0,3728.0,,,三线城市,15000－19999元,已婚,否,ios,0
0,41.6,58258,101.0,101.0,,,二线城市,3000－5999元,已婚,否,,0
0,45.0,0,1477.0,2765.0,,,二线城市,20000－24999元,已婚,是,,0
0,44.9,30372,17224.0,17704.0,,,一线城市,10000－14999元,已婚,否,,0
0,55.4,0,256.0,256.0,,,二线城市,10000－14999元,已婚,否,,1
0,40.5,3554,2814.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
0,40.5,8542,23995.29,28975.38,,,四线城市,10000－14999元,已婚,否,,1
0,43.8,159686,2767.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,49.8,289652,1039.0,1915.0,,售后咨询,二线城市,10000－14999元,已婚,否,,1
0,42.3,75653,20.0,20.0,,,三线城市,10000－14999元,已婚,否,,0
0,38.9,0,230.0,0.0,,,四线城市,3000－5999元,已婚,否,,0
0,42.4,0,3050.0,3936.0,,,四线城市,3000－5999元,已婚,否,,0
0,52.4,0,2380.0,2380.0,,,一线城市,6000－9999元,已婚,是,,1
0,43.9,65000,101.0,0.0,,,三线城市,3000－5999元,已婚,否,,1
0,49.9,4930,0.0,0.0,,,二线城市,10000－14999元,已婚,否,,1
0,47.2,80282,1860.0,0.0,,,三线城市,10000－14999元,已婚,否,,1
0,28.0,15393,3560.0,0.0,,,一线城市,20000－24999元,已婚,否,,0
0,46.6,62363,305.0,305.0,,道路救援,二线城市,6000－9999元,已婚,否,,1
0,49.7,141437,716.0,716.0,,,三线城市,6000－9999元,已婚,否,,1
0,32.9,0,842.0,842.0,,,一线城市,15000－19999元,未婚,否,,1
0,40.9,0,784.0,1283.0,,,三线城市,3000－5999元,已婚,否,,0
0,30.2,0,2957.0,9494.41,,售后咨询,一线城市,25000－29999元,已婚,是,android,1
0,59.6,17469,1148.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
0,37.6,25267,450.0,450.0,,,二线城市,6000－9999元,已婚,否,,1
0,37.1,355,2863.0,2863.0,,,三线城市,6000－9999元,已婚,否,,1
0,33.9,118712,2300.0,0.0,,售后咨询,四线城市,3000－5999元,已婚,否,,1
0,26.3,0,536.0,536.0,,,三线城市,15000－19999元,未婚,否,,1
0,47.9,4741,546.0,546.0,,,二线城市,6000－9999元,已婚,是,,1
0,43.7,85123,256.0,0.0,,,一线城市,10000－14999元,已婚,否,,1
0,48.7,42495,25450.0,0.0,,,一线城市,15000－19999元,已婚,否,,1
0,38.2,0,236.0,236.0,,,三线城市,15000－19999元,已婚,否,,1
0,44.0,0,128.0,128.0,,,一线城市,10000－14999元,已婚,否,,1
0,39.6,35500,481.0,0.0,,,四线城市,6000－9999元,已婚,否,,0
0,24.9,21932,494.0,494.0,,,二线城市,10000－14999元,未婚,否,,1
0,36.4,65000,1160.0,17602.61,,车主俱乐部,二线城市,10000－14999元,已婚,否,ios,1
0,38.9,43252,1530.0,3500.0,,,三线城市,3000－5999元,已婚,否,,1
0,48.5,5724,580.0,580.0,,,三线城市,15000－19999元,已婚,否,,1
0,21.5,6024,7822.0,19061.89,,,一线城市,10000－14999元,已婚,是,ios,1
0,49.6,11483,986.0,986.0,,售后咨询,二线城市,6000－9999元,已婚,否,,1
0,36.8,19882,276.0,0.0,,,一线城市,20000－24999元,已婚,否,,1
0,50.9,21437,90.0,178.0,,,一线城市,6000－9999元,已婚,否,,1
0,40.5,15029,1353.0,3052.0,,,三线城市,10000－14999元,已婚,否,,1
0,58.9,71288,337.0,3603.0,,,二线城市,10000－14999元,未婚,否,,1
0,39.5,158000,3304.0,3304.0,,,一线城市,10000－14999元,已婚,否,,1
0,42.8,100000,1532.0,16752.0,,,二线城市,10000－14999元,已婚,否,,1
0,39.1,0,3000.0,0.0,,,三线城市,3000－5999元,已婚,否,,1
0,59.1,51584,943.0,2162.0,,,四线城市,10000－14999元,已婚,否,,1
0,25.5,0,908.0,14293.51,,售后咨询,四线城市,20000－24999元,未婚,是,ios,1
0,36.7,0,1256.0,1256.0,,,二线城市,6000－9999元,已婚,是,android,0
0,24.3,48652,1651.0,0.0,,,三线城市,10000－14999元,已婚,否,,1
0,44.9,0,635.0,835.0,,售后咨询,四线城市,6000－9999元,已婚,是,android,1
0,33.5,45287,1685.0,5616.0,,,一线城市,20000－24999元,已婚,否,,1
0,35.8,25347,1273.0,1273.0,,,一线城市,10000－14999元,已婚,否,,1
0,38.9,54287,256.0,256.0,,,一线城市,6000－9999元,已婚,否,,1
0,37.9,23603,80.0,80.0,,,四线城市,20000－24999元,已婚,否,,1
0,39.5,120306,152.0,0.0,,售后咨询,二线城市,6000－9999元,已婚,否,,1
0,30.6,140300,200.0,200.0,,,三线城市,10000－14999元,已婚,否,,1
0,33.1,100000,1083.0,3192.0,,售后咨询,一线城市,6000－9999元,已婚,否,ios,1
0,34.1,0,49.0,49.0,,,二线城市,10000－14999元,已婚,否,,1
0,26.7,139021,11442.2,13835.2,,,一线城市,6000－9999元,已婚,否,,1
0,41.3,0,1.0,0.0,,,二线城市,3000－5999元,已婚,否,,1
0,32.9,50021,400.0,0.0,,,二线城市,20000－24999元,已婚,否,,1
0,25.7,4977,7751.01,7751.01,,,三线城市,3000－5999元,已婚,否,,1
0,43.1,48224,1.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,41.9,34796,2687.3,13171.3,,售后咨询,一线城市,10000－14999元,已婚,是,,0
0,49.3,0,1048.6,1048.6,,售后咨询,一线城市,10000－14999元,已婚,否,ios,1
0,43.7,20200,1090.0,1090.0,,,二线城市,15000－19999元,已婚,否,ios,0
0,22.6,0,1533.66,1533.66,,,三线城市,6000－9999元,未婚,否,,0
0,31.9,8284,5400.0,0.0,,,三线城市,6000－9999元,已婚,否,,1
0,29.0,59392,3.0,3.0,,,二线城市,15000－19999元,已婚,否,,1
0,45.9,116780,184.0,0.0,,,三线城市,6000－9999元,已婚,是,android,1
0,44.6,39852,0.2,0.2,,售后咨询,一线城市,15000－19999元,已婚,是,,1
0,34.4,8272,1409.0,0.0,,售后咨询,一线城市,6000－9999元,已婚,否,,1
0,37.8,15566,889.0,0.0,,售后咨询,二线城市,6000－9999元,已婚,是,,1
0,22.7,5106,473.0,473.0,,售后咨询,二线城市,3000－5999元,已婚,否,,0
0,26.4,0,0.0,2638.0,,,二线城市,15000－19999元,未婚,是,,1
0,26.1,0,0.0,0.0,,,四线城市,3000－5999元,已婚,否,,1
0,49.3,0,1425.0,2216.0,,车主俱乐部,二线城市,15000－19999元,已婚,是,ios,1
0,37.8,28734,673.0,2321.0,,售后咨询,二线城市,10000－14999元,已婚,否,android,0
0,34.4,0,229.0,229.0,,,四线城市,3000－5999元,已婚,否,,1
0,24.2,5533,200.0,200.0,,,三线城市,6000－9999元,已婚,否,,1
0,34.0,62883,2310.0,0.0,,,三线城市,3000－5999元,已婚,否,,1
0,26.8,0,882.0,1548.0,,售后咨询,四线城市,10000－14999元,已婚,否,,1
0,60.6,0,1124.0,1124.0,,道路救援,三线城市,6000－9999元,已婚,否,,1
0,22.3,0,112.0,112.0,,,五线城市,6000－9999元,未婚,否,,1
0,33.1,61824,1059.0,1059.0,,售后咨询,一线城市,15000－19999元,已婚,否,,0
0,35.9,0,100.0,100.0,,,一线城市,,,否,,0
0,38.8,81667,1940.0,14980.0,,,一线城市,,,否,,0
0,35.2,0,2227.0,0.0,,,三线城市,,,否,,1
0,37.9,0,190.0,190.0,,,二线城市,,,否,,1
0,44.4,43973,1.0,1.0,,,三线城市,10000－14999元,已婚,否,,1
0,49.7,17970,1.0,1.0,,,二线城市,30000－50000元,已婚,否,,1
0,39.4,0,100.0,100.0,,,四线城市,10000－14999元,已婚,否,,1
0,40.1,59311,269.0,269.0,,,二线城市,15000－19999元,已婚,否,,0
0,36.6,18046,10.0,10.0,,,二线城市,3000－5999元,已婚,否,,1
0,30.5,46112,773.0,773.0,,,三线城市,,已婚,否,android,1
0,38.6,101248,5474.0,0.0,,,三线城市,15000－19999元,已婚,否,,1
0,46.9,83512,1.0,0.0,,售后咨询,二线城市,10000－14999元,已婚,否,,1
0,46.5,35594,878.0,878.0,,,二线城市,6000－9999元,已婚,否,,1
0,42.6,97998,298.0,5740.0,,,一线城市,10000－14999元,已婚,是,,0
0,10.5,86335,536.0,0.0,,,一线城市,20000－24999元,已婚,否,,1
0,46.0,0,874.0,0.0,,,三线城市,15000－19999元,已婚,否,,1
0,32.5,191990,10495.0,10495.0,,,四线城市,15000－19999元,已婚,否,,1
0,48.2,59985,5740.0,0.0,,,一线城市,25000－29999元,已婚,否,,1
0,42.0,62510,380.0,2615.0,,,三线城市,10000－14999元,已婚,否,,1
0,47.0,188230,2242.0,12820.0,,,一线城市,20000－24999元,已婚,是,ios,1
0,52.5,227179,650.69,650.69,,,三线城市,10000－14999元,已婚,否,,1
0,42.3,0,230.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,50.8,0,1431.0,0.0,,,二线城市,3000－5999元,已婚,否,,1
0,43.1,0,4537.0,4537.0,,,一线城市,10000－14999元,已婚,否,,1
0,32.2,72197,6121.58,6121.58,,,一线城市,6000－9999元,已婚,否,,1
0,41.9,35210,20.0,20.0,,,五线城市,10000－14999元,未婚,否,,1
0,44.2,67095,715.0,716.0,,,一线城市,20000－24999元,已婚,否,,1
0,33.4,0,2974.1,2974.1,,售后咨询,一线城市,10000－14999元,已婚,否,,1
0,45.0,12102,1976.0,2791.0,,,一线城市,10000－14999元,已婚,否,,0
0,37.8,43724,1.0,1.0,,,五线城市,6000－9999元,已婚,否,,0
0,39.1,30543,101.0,0.0,,道路救援,二线城市,,,否,,0
0,45.8,22289,1.0,1.0,,,四线城市,6000－9999元,已婚,否,,1
0,32.2,14831,240.0,0.0,,,三线城市,20000－24999元,已婚,否,,1
0,35.8,0,749.0,0.0,,,二线城市,10000－14999元,已婚,否,,1
0,34.2,182484,10237.0,0.0,,,四线城市,3000－5999元,已婚,否,,1
0,34.2,53225,221.0,221.0,,,二线城市,20000－24999元,已婚,否,,0
0,37.7,0,2862.0,5405.0,,,三线城市,6000－9999元,未婚,否,,0
0,57.9,0,120.0,8796.62,,,二线城市,6000－9999元,已婚,是,,1
0,68.1,133229,2910.0,3120.0,,售后咨询,二线城市,10000－14999元,已婚,否,,1
0,43.9,13572,101.0,101.0,,,二线城市,6000－9999元,已婚,否,,1
0,23.3,0,100.0,100.0,,,三线城市,6000－9999元,未婚,否,,1
0,32.1,0,1348.0,1348.0,,,四线城市,6000－9999元,已婚,否,,0
0,26.9,37293,60.0,0.0,,,二线城市,10000－14999元,已婚,否,,1
0,28.2,0,2200.0,4582.0,,,二线城市,20000－24999元,已婚,是,ios,0
0,25.2,3631,29.0,29.0,,,三线城市,10000－14999元,未婚,否,,1
0,42.2,39136,2270.0,0.0,,,三线城市,6000－9999元,已婚,否,,1
0,31.4,0,0.0,0.0,,,一线城市,20000－24999元,未婚,否,,1
0,44.0,0,245.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
0,25.7,4465,2080.0,2080.0,,,四线城市,3000－5999元,已婚,否,android,1
0,27.9,17943,1.0,1.0,,,四线城市,6000－9999元,已婚,否,,0
0,27.8,0,306.0,306.0,,,四线城市,6000－9999元,已婚,是,,1
0,57.7,2958,732.0,732.0,,,二线城市,6000－9999元,已婚,否,,1
0,47.8,2302,128.0,128.0,,,一线城市,10000－14999元,已婚,否,,1
0,41.9,15258,43.0,0.0,,,四线城市,10000－14999元,未婚,否,,1
0,21.8,6303,1120.0,1120.0,,,二线城市,10000－14999元,已婚,否,,1
0,30.2,77386,2000.0,0.0,,,一线城市,6000－9999元,未婚,否,,1
0,38.7,0,981.0,1695.0,,,二线城市,6000－9999元,已婚,是,,1
0,30.1,0,641.0,0.0,,,二线城市,6000－9999元,已婚,否,,0
0,33.8,0,156.0,0.0,,,二线城市,10000－14999元,已婚,否,,1
0,44.7,66754,672.0,672.0,,,三线城市,6000－9999元,已婚,是,,1
0,34.3,8409,800.0,800.0,,,五线城市,20000－24999元,已婚,否,,1
0,45.0,8003,1943.0,1943.0,,,二线城市,10000－14999元,已婚,否,ios,1
0,38.5,150078,1785.0,1785.0,,,二线城市,10000－14999元,已婚,否,,1
0,37.0,139436,1488.0,2156.0,,,一线城市,15000－19999元,已婚,否,,0
0,38.6,34000,100.0,0.0,,,四线城市,10000－14999元,已婚,否,,1
0,33.2,31522,3476.0,0.0,,,三线城市,6000－9999元,已婚,否,,1
0,35.3,18100,1693.0,2504.0,,,四线城市,15000－19999元,已婚,否,,1
0,29.4,163319,600.0,0.0,,,二线城市,3000－5999元,已婚,否,,1
0,57.2,0,704.0,704.0,,,一线城市,6000－9999元,已婚,是,android,1
0,28.2,73356,1953.0,0.0,,,三线城市,15000－19999元,已婚,否,,0
0,57.5,25923,1855.0,2827.0,,,二线城市,3000－5999元,已婚,否,,0
0,29.1,0,5024.4,5025.4,,,三线城市,15000－19999元,已婚,否,,0
0,50.1,35383,856.0,856.0,,售后咨询,一线城市,10000－14999元,已婚,是,ios,1
0,30.0,0,750.0,750.0,,,二线城市,6000－9999元,已婚,否,,0
0,30.7,0,108.0,0.0,,售后咨询,四线城市,3000－5999元,已婚,否,,0
0,28.8,0,5513.0,0.0,,,一线城市,10000－14999元,已婚,否,,0
0,34.0,0,1801.0,8666.0,,,一线城市,15000－19999元,已婚,是,,1
0,23.9,11401,200.0,1464.0,,,一线城市,10000－14999元,未婚,否,,1
0,29.5,0,4840.0,0.0,,道路救援,二线城市,10000－14999元,已婚,否,,1
0,46.5,19730,380.0,383.0,,,四线城市,6000－9999元,已婚,否,,1
0,26.5,100277,100.0,0.0,,,二线城市,10000－14999元,已婚,否,,0
0,42.4,11708,100.0,100.0,,,二线城市,6000－9999元,已婚,否,,1
0,24.5,41531,690.0,690.0,,,三线城市,6000－9999元,已婚,否,,1
0,41.9,0,723.0,6053.0,,,三线城市,3000－5999元,已婚,否,ios,1
0,38.8,0,6248.0,6248.0,,,四线城市,6000－9999元,已婚,否,,1
0,24.0,0,0.0,0.0,,,三线城市,3000－5999元,已婚,否,,0
0,40.9,0,854.0,854.0,,,二线城市,3000－5999元,已婚,否,,1
0,32.8,2532,3365.0,0.0,,售后咨询,二线城市,15000－19999元,未婚,否,,1
0,24.7,13294,198.0,198.0,,售后咨询,二线城市,10000－14999元,未婚,否,,1
0,41.4,0,109.0,0.0,,,三线城市,10000－14999元,已婚,否,,1
0,23.6,2198,245.0,245.0,,,四线城市,3000－5999元,已婚,是,,1
0,28.5,53532,1.0,0.0,,道路救援,二线城市,15000－19999元,已婚,否,,1
0,37.1,0,10300.0,0.0,,,一线城市,6000－9999元,已婚,否,,1
0,36.7,3354,1700.69,3463.44,,,一线城市,6000－9999元,已婚,否,ios,1
0,24.8,35607,3361.0,0.0,,售中咨询,二线城市,3000－5999元,未婚,否,,1
0,44.7,42144,200.0,200.0,,,二线城市,6000－9999元,已婚,否,,0
0,23.6,8391,1719.0,1719.0,,售后咨询,一线城市,10000－14999元,已婚,否,,0
0,40.3,13045,0.0,1494.0,,售后咨询,四线城市,20000－24999元,已婚,否,,1
0,24.8,20581,3782.0,3782.0,,售后咨询,三线城市,6000－9999元,已婚,否,,1
0,40.7,3100,686.0,686.0,,,三线城市,30000－50000元,已婚,否,,0
0,27.6,3550,380.0,380.0,,,一线城市,10000－14999元,已婚,否,,0
0,35.1,76671,2449.0,5091.0,,,二线城市,3000－5999元,已婚,否,,1
0,40.4,55107,140.0,0.0,,道路救援,三线城市,3000－5999元,已婚,否,,0
0,29.6,11086,566.0,566.0,,售后咨询,一线城市,6000－9999元,已婚,否,,1
0,36.3,8802,120.0,0.0,,,三线城市,10000－14999元,已婚,否,,1
0,30.8,0,10.0,10.0,,售后咨询,三线城市,,,否,,0
0,27.3,40872,3453.0,0.0,,,一线城市,,,否,,0
0,38.4,0,200.0,7114.0,,,三线城市,,,是,android,1
0,53.0,12000,1.0,1.0,,,一线城市,,,否,,1
0,20.2,28309,11100.0,11100.0,,,一线城市,20000－24999元,已婚,否,ios,1
0,38.6,99654,865.0,2457.0,,,一线城市,15000－19999元,已婚,否,,1
0,48.0,0,4845.0,40832.0,,,五线城市,3000－5999元,已婚,否,,1
0,35.5,18579,854.0,2101.0,,,一线城市,20000－24999元,已婚,否,,1
0,39.7,0,4900.99,4900.99,,,二线城市,6000－9999元,已婚,否,android,0
0,40.8,53595,903.0,0.0,,,二线城市,25000－29999元,已婚,否,,1
0,35.0,24879,472.0,472.0,,,一线城市,6000－9999元,已婚,否,,0
0,48.8,0,4772.0,7355.0,,,一线城市,15000－19999元,已婚,否,android,0
0,55.4,19485,524.0,3136.0,,,三线城市,15000－19999元,已婚,否,,1
0,48.2,0,1860.0,1860.0,,,三线城市,6000－9999元,已婚,否,,1
0,22.4,14296,3.0,3.0,,,二线城市,10000－14999元,未婚,否,,1
0,42.0,155723,2000.0,0.0,,,四线城市,25000－29999元,已婚,否,,1
0,44.3,86868,2522.0,0.0,,,二线城市,10000－14999元,已婚,否,,0
0,31.9,5214,513.0,0.0,,,二线城市,15000－19999元,已婚,否,,1
0,35.0,8122,0.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,26.5,70634,1700.0,0.0,,,二线城市,15000－19999元,已婚,否,,1
0,49.3,0,1.0,1.0,,,四线城市,15000－19999元,已婚,否,,1
0,32.1,17087,1000.0,1000.0,,,一线城市,20000－24999元,已婚,是,,0
0,47.5,8968,10.0,10.0,,,三线城市,10000－14999元,已婚,否,,1
0,50.4,10363,2829.0,3730.0,,,二线城市,3000－5999元,已婚,否,,1
0,36.9,36533,5300.0,5300.0,,售后咨询,二线城市,15000－19999元,已婚,否,,1
0,32.1,0,1117.0,2473.0,,,三线城市,30000－50000元,已婚,是,android,1
0,37.4,154479,1560.0,1560.0,,,一线城市,10000－14999元,已婚,否,,0
0,43.6,13317,650.0,0.0,,,三线城市,6000－9999元,已婚,否,,1
0,31.0,8637,100.0,100.0,,,二线城市,3000－5999元,已婚,否,,1
0,27.2,0,3348.0,5431.0,,服务争议,二线城市,6000－9999元,已婚,否,,1
0,34.2,20534,1.0,1.0,,,三线城市,3000－5999元,已婚,否,,1
0,48.2,141268,782.0,0.0,,,五线城市,20000－24999元,已婚,否,,1
0,47.3,15272,200.0,1531.0,,,二线城市,6000－9999元,已婚,否,,0
0,37.9,9368,9597.0,0.0,,,三线城市,6000－9999元,已婚,否,,1
0,32.0,0,823.0,823.0,,,四线城市,20000－24999元,已婚,是,,1
0,25.5,11420,5944.0,5944.0,,,二线城市,25000－29999元,已婚,否,,0
0,33.8,0,2303.0,0.0,,,二线城市,6000－9999元,已婚,否,,1
0,28.1,103736,8300.45,11800.6,,售后咨询,一线城市,15000－19999元,已婚,否,,1
0,27.7,56349,108.0,108.0,,,二线城市,10000－14999元,已婚,否,,1
0,33.5,0,1217.0,1217.0,,,二线城市,3000－5999元,未婚,否,,1
0,39.8,0,606.0,0.0,,,一线城市,10000－14999元,已婚,否,,1
0,51.5,0,100.0,0.0,,道路救援,三线城市,10000－14999元,已婚,否,,1
0,48.5,57802,2300.0,2300.0,,,二线城市,6000－9999元,已婚,否,,1
0,26.2,3568,1752.0,1779.0,,道路救援,一线城市,6000－9999元,未婚,否,,0
0,27.8,0,5851.0,0.0,,售后咨询,二线城市,10000－14999元,已婚,否,,1
0,39.5,0,486.0,486.0,,,三线城市,6000－9999元,已婚,否,android,1
0,41.2,87653,636.0,1392.0,,,三线城市,6000－9999元,已婚,否,,1
0,42.4,94163,875.0,1518.0,,,三线城市,15000－19999元,已婚,否,,1
0,25.9,82409,600.0,600.0,,,三线城市,6000－9999元,已婚,否,,1
0,35.3,55560,226.0,0.0,,,三线城市,3000－5999元,已婚,否,,1
